"","X","tag.individual.identifier","individual.local.identifier","location.lat","location.long","timestamp","data_owner"
"21206",21206,725539,"BC #27 Wyatt",32.287213,-111.031003,"2022-04-09 7:00:18","mollohan_baldwin"
"21207",21207,725539,"BC #27 Wyatt",32.276046,-111.025316,"2022-04-09 11:01:08","mollohan_baldwin"
"21208",21208,725539,"BC #27 Wyatt",32.2706,-111.04383,"2022-04-09 13:00:09","mollohan_baldwin"
"21209",21209,725539,"BC #27 Wyatt",32.286707,-111.035999,"2022-04-09 19:00:09","mollohan_baldwin"
"21210",21210,725539,"BC #27 Wyatt",32.302127,-111.047159,"2022-04-10 1:00:14","mollohan_baldwin"
"21211",21211,725539,"BC #27 Wyatt",32.292642,-111.037454,"2022-04-10 13:00:11","mollohan_baldwin"
"21212",21212,725539,"BC #27 Wyatt",32.285854,-111.034799,"2022-04-10 19:00:11","mollohan_baldwin"
"21213",21213,725539,"BC #27 Wyatt",32.280985,-111.025561,"2022-04-11 1:00:26","mollohan_baldwin"
"21214",21214,725539,"BC #27 Wyatt",32.280823,-111.025547,"2022-04-11 7:00:12","mollohan_baldwin"
"21215",21215,725539,"BC #27 Wyatt",32.256391,-111.036653,"2022-04-11 13:00:08","mollohan_baldwin"
"21216",21216,725539,"BC #27 Wyatt",32.282005,-111.033715,"2022-04-11 19:00:12","mollohan_baldwin"
"21217",21217,725539,"BC #27 Wyatt",32.287724,-111.031161,"2022-04-12 7:00:21","mollohan_baldwin"
"21218",21218,725539,"BC #27 Wyatt",32.294691,-111.038558,"2022-04-12 13:00:08","mollohan_baldwin"
"21219",21219,725539,"BC #27 Wyatt",32.27528,-111.021143,"2022-04-12 19:00:25","mollohan_baldwin"
"21220",21220,725539,"BC #27 Wyatt",32.282406,-111.024115,"2022-04-13 1:00:10","mollohan_baldwin"
"21221",21221,725539,"BC #27 Wyatt",32.281859,-111.024077,"2022-04-13 7:00:13","mollohan_baldwin"
"21222",21222,725539,"BC #27 Wyatt",32.266869,-111.025124,"2022-04-13 13:00:13","mollohan_baldwin"
"21223",21223,725539,"BC #27 Wyatt",32.27569,-111.041589,"2022-04-13 19:00:11","mollohan_baldwin"
"21224",21224,725539,"BC #27 Wyatt",32.281568,-111.027362,"2022-04-14 7:00:18","mollohan_baldwin"
"21225",21225,725539,"BC #27 Wyatt",32.267214,-111.037069,"2022-04-14 13:00:17","mollohan_baldwin"
"21226",21226,725539,"BC #27 Wyatt",32.298004,-111.03966,"2022-04-14 19:00:21","mollohan_baldwin"
"21227",21227,725539,"BC #27 Wyatt",32.300037,-111.045576,"2022-04-15 1:00:08","mollohan_baldwin"
"21228",21228,725539,"BC #27 Wyatt",32.299693,-111.045089,"2022-04-15 7:00:15","mollohan_baldwin"
"21229",21229,725539,"BC #27 Wyatt",32.299086,-111.037773,"2022-04-15 13:00:20","mollohan_baldwin"
"21230",21230,725539,"BC #27 Wyatt",32.287067,-111.033953,"2022-04-15 19:00:28","mollohan_baldwin"
"21231",21231,725539,"BC #27 Wyatt",32.287434,-111.033156,"2022-04-16 1:00:12","mollohan_baldwin"
"21232",21232,725539,"BC #27 Wyatt",32.28735,-111.033075,"2022-04-16 7:00:11","mollohan_baldwin"
"21233",21233,725539,"BC #27 Wyatt",32.278287,-111.02562,"2022-04-16 13:00:15","mollohan_baldwin"
"21234",21234,725539,"BC #27 Wyatt",32.261927,-111.046162,"2022-04-16 15:00:46","mollohan_baldwin"
"21235",21235,725539,"BC #27 Wyatt",32.266511,-111.034588,"2022-04-16 19:00:09","mollohan_baldwin"
"21236",21236,725539,"BC #27 Wyatt",32.277735,-111.02445,"2022-04-17 7:00:08","mollohan_baldwin"
"21237",21237,725539,"BC #27 Wyatt",32.288531,-111.033803,"2022-04-17 13:00:10","mollohan_baldwin"
"21238",21238,725539,"BC #27 Wyatt",32.302168,-111.046889,"2022-04-17 19:00:22","mollohan_baldwin"
"21239",21239,725539,"BC #27 Wyatt",32.299651,-111.043803,"2022-04-18 1:00:15","mollohan_baldwin"
"21240",21240,725539,"BC #27 Wyatt",32.299314,-111.043518,"2022-04-18 7:00:10","mollohan_baldwin"
"21241",21241,725539,"BC #27 Wyatt",32.277224,-111.039495,"2022-04-18 13:00:08","mollohan_baldwin"
"21242",21242,725539,"BC #27 Wyatt",32.26146,-111.022438,"2022-04-19 13:00:07","mollohan_baldwin"
"21243",21243,725539,"BC #27 Wyatt",32.285734,-111.034678,"2022-04-19 19:00:12","mollohan_baldwin"
"21244",21244,725539,"BC #27 Wyatt",32.299417,-111.036323,"2022-04-20 13:00:12","mollohan_baldwin"
"21245",21245,725539,"BC #27 Wyatt",32.281945,-111.030743,"2022-04-20 19:00:13","mollohan_baldwin"
"21246",21246,725539,"BC #27 Wyatt",32.275944,-111.03305,"2022-04-21 19:00:11","mollohan_baldwin"
"21247",21247,725539,"BC #27 Wyatt",32.28607,-111.026762,"2022-04-22 7:00:25","mollohan_baldwin"
"21248",21248,725539,"BC #27 Wyatt",32.287435,-111.026009,"2022-04-22 13:00:07","mollohan_baldwin"
"21249",21249,725539,"BC #27 Wyatt",32.286126,-111.026893,"2022-04-22 19:00:21","mollohan_baldwin"
"21250",21250,725539,"BC #27 Wyatt",32.287254,-111.02761,"2022-04-23 7:00:10","mollohan_baldwin"
"21251",21251,725539,"BC #27 Wyatt",32.289696,-111.041312,"2022-04-23 13:00:12","mollohan_baldwin"
"21252",21252,725539,"BC #27 Wyatt",32.287644,-111.042128,"2022-04-23 19:00:39","mollohan_baldwin"
"21253",21253,725539,"BC #27 Wyatt",32.287253,-111.027725,"2022-04-24 1:00:15","mollohan_baldwin"
"21254",21254,725539,"BC #27 Wyatt",32.28726,-111.027586,"2022-04-24 7:00:11","mollohan_baldwin"
"21255",21255,725539,"BC #27 Wyatt",32.266838,-111.025089,"2022-04-24 13:00:10","mollohan_baldwin"
"21256",21256,725539,"BC #27 Wyatt",32.287395,-111.042988,"2022-04-24 19:00:12","mollohan_baldwin"
"21257",21257,725539,"BC #27 Wyatt",32.300404,-111.045703,"2022-04-25 7:00:10","mollohan_baldwin"
"21258",21258,725539,"BC #27 Wyatt",32.288162,-111.033808,"2022-04-25 19:00:13","mollohan_baldwin"
"21259",21259,725539,"BC #27 Wyatt",32.278251,-111.022631,"2022-04-26 1:00:16","mollohan_baldwin"
"21260",21260,725539,"BC #27 Wyatt",32.275728,-111.023694,"2022-04-26 19:00:12","mollohan_baldwin"
"21261",21261,725539,"BC #27 Wyatt",32.29141,-111.036831,"2022-04-27 7:00:11","mollohan_baldwin"
"21262",21262,725539,"BC #27 Wyatt",32.30015,-111.04427,"2022-04-27 13:00:13","mollohan_baldwin"
"21263",21263,725539,"BC #27 Wyatt",32.280783,-111.025666,"2022-04-28 7:00:25","mollohan_baldwin"
"21264",21264,725539,"BC #27 Wyatt",32.259946,-111.042584,"2022-04-28 13:00:08","mollohan_baldwin"
"21265",21265,725539,"BC #27 Wyatt",32.274868,-111.01752,"2022-04-28 19:00:12","mollohan_baldwin"
"21266",21266,725539,"BC #27 Wyatt",32.281309,-111.025446,"2022-04-29 7:00:16","mollohan_baldwin"
"21267",21267,725539,"BC #27 Wyatt",32.289102,-111.034218,"2022-04-29 13:00:20","mollohan_baldwin"
"21268",21268,725539,"BC #27 Wyatt",32.302822,-111.047232,"2022-04-29 19:00:07","mollohan_baldwin"
"21269",21269,725539,"BC #27 Wyatt",32.300948,-111.046286,"2022-04-30 1:00:10","mollohan_baldwin"
"21270",21270,725539,"BC #27 Wyatt",32.299794,-111.043724,"2022-04-30 7:00:11","mollohan_baldwin"
"21271",21271,725539,"BC #27 Wyatt",32.276912,-111.020379,"2022-04-30 19:00:16","mollohan_baldwin"
"21272",21272,725539,"BC #27 Wyatt",32.277269,-111.020574,"2022-04-30 23:00:37","mollohan_baldwin"
"21273",21273,725539,"BC #27 Wyatt",32.270746,-111.042909,"2022-05-01 13:00:10","mollohan_baldwin"
"21274",21274,725539,"BC #27 Wyatt",32.274549,-111.026583,"2022-05-01 19:00:26","mollohan_baldwin"
"21275",21275,725539,"BC #27 Wyatt",32.28412,-111.026236,"2022-05-02 1:00:24","mollohan_baldwin"
"21276",21276,725539,"BC #27 Wyatt",32.300185,-111.037073,"2022-05-02 13:00:08","mollohan_baldwin"
"21277",21277,725539,"BC #27 Wyatt",32.286435,-111.032841,"2022-05-02 19:00:14","mollohan_baldwin"
"21278",21278,725539,"BC #27 Wyatt",32.268504,-111.03559,"2022-05-03 13:00:17","mollohan_baldwin"
"21279",21279,725539,"BC #27 Wyatt",32.266264,-111.016765,"2022-05-03 19:00:18","mollohan_baldwin"
"21280",21280,725539,"BC #27 Wyatt",32.284225,-111.02812,"2022-05-04 7:00:10","mollohan_baldwin"
"21281",21281,725539,"BC #27 Wyatt",32.267306,-111.037458,"2022-05-04 13:00:14","mollohan_baldwin"
"21282",21282,725539,"BC #27 Wyatt",32.282358,-111.03234,"2022-05-04 19:00:10","mollohan_baldwin"
"21283",21283,725539,"BC #27 Wyatt",32.297761,-111.0396,"2022-05-05 7:00:10","mollohan_baldwin"
"21284",21284,725539,"BC #27 Wyatt",32.304829,-111.048138,"2022-05-05 13:00:10","mollohan_baldwin"
"21285",21285,725539,"BC #27 Wyatt",32.292211,-111.03603,"2022-05-05 19:00:10","mollohan_baldwin"
"21286",21286,725539,"BC #27 Wyatt",32.284277,-111.026277,"2022-05-06 7:00:11","mollohan_baldwin"
"21287",21287,725539,"BC #27 Wyatt",32.265714,-111.034027,"2022-05-06 13:00:19","mollohan_baldwin"
"21288",21288,725539,"BC #27 Wyatt",32.270839,-111.043522,"2022-05-06 19:00:12","mollohan_baldwin"
"21289",21289,725539,"BC #27 Wyatt",32.285299,-111.027363,"2022-05-07 7:00:10","mollohan_baldwin"
"21290",21290,725539,"BC #27 Wyatt",32.26258,-111.029886,"2022-05-07 13:00:12","mollohan_baldwin"
"21291",21291,725539,"BC #27 Wyatt",32.286566,-111.033377,"2022-05-07 19:00:13","mollohan_baldwin"
"21292",21292,725539,"BC #27 Wyatt",32.291841,-111.037265,"2022-05-08 13:00:15","mollohan_baldwin"
"21293",21293,725539,"BC #27 Wyatt",32.304283,-111.048036,"2022-05-08 19:00:15","mollohan_baldwin"
"21294",21294,725539,"BC #27 Wyatt",32.299491,-111.043876,"2022-05-09 7:00:27","mollohan_baldwin"
"21295",21295,725539,"BC #27 Wyatt",32.289199,-111.034374,"2022-05-09 13:00:22","mollohan_baldwin"
"21296",21296,725539,"BC #27 Wyatt",32.282302,-111.024471,"2022-05-09 19:00:12","mollohan_baldwin"
"21297",21297,725539,"BC #27 Wyatt",32.290808,-111.03636,"2022-05-10 7:00:12","mollohan_baldwin"
"21298",21298,725539,"BC #27 Wyatt",32.273893,-111.037221,"2022-05-10 13:00:25","mollohan_baldwin"
"21299",21299,725539,"BC #27 Wyatt",32.268744,-111.030409,"2022-05-10 19:00:15","mollohan_baldwin"
"21300",21300,725539,"BC #27 Wyatt",32.281493,-111.028353,"2022-05-11 1:00:07","mollohan_baldwin"
"21301",21301,725539,"BC #27 Wyatt",32.283949,-111.028098,"2022-05-11 7:00:10","mollohan_baldwin"
"21302",21302,725539,"BC #27 Wyatt",32.275499,-111.015592,"2022-05-11 13:00:11","mollohan_baldwin"
"21303",21303,725539,"BC #27 Wyatt",32.2827,-111.030573,"2022-05-11 19:00:10","mollohan_baldwin"
"21304",21304,725539,"BC #27 Wyatt",32.299157,-111.043565,"2022-05-12 7:00:20","mollohan_baldwin"
"21305",21305,725539,"BC #27 Wyatt",32.288573,-111.041372,"2022-05-12 13:00:12","mollohan_baldwin"
"21306",21306,725539,"BC #27 Wyatt",32.269854,-111.031433,"2022-05-12 19:00:16","mollohan_baldwin"
"21307",21307,725539,"BC #27 Wyatt",32.280796,-111.025661,"2022-05-13 7:00:12","mollohan_baldwin"
"21308",21308,725539,"BC #27 Wyatt",32.258278,-111.039397,"2022-05-13 13:00:13","mollohan_baldwin"
"21309",21309,725539,"BC #27 Wyatt",32.274161,-111.017561,"2022-05-13 19:00:13","mollohan_baldwin"
"21310",21310,725539,"BC #27 Wyatt",32.282671,-111.025615,"2022-05-14 1:00:14","mollohan_baldwin"
"21311",21311,725539,"BC #27 Wyatt",32.286032,-111.026926,"2022-05-14 7:00:12","mollohan_baldwin"
"21312",21312,725539,"BC #27 Wyatt",32.289209,-111.034429,"2022-05-14 13:00:17","mollohan_baldwin"
"21313",21313,725539,"BC #27 Wyatt",32.300474,-111.045413,"2022-05-15 1:00:09","mollohan_baldwin"
"21314",21314,725539,"BC #27 Wyatt",32.299166,-111.043598,"2022-05-15 7:00:52","mollohan_baldwin"
"21315",21315,725539,"BC #27 Wyatt",32.270601,-111.037577,"2022-05-15 13:00:10","mollohan_baldwin"
"21316",21316,725539,"BC #27 Wyatt",32.267402,-111.028247,"2022-05-15 19:00:09","mollohan_baldwin"
"21317",21317,725539,"BC #27 Wyatt",32.28604,-111.027202,"2022-05-16 1:00:08","mollohan_baldwin"
"21318",21318,725539,"BC #27 Wyatt",32.288443,-111.028524,"2022-05-16 7:00:11","mollohan_baldwin"
"21319",21319,725539,"BC #27 Wyatt",32.267288,-111.036941,"2022-05-16 13:00:18","mollohan_baldwin"
"21320",21320,725539,"BC #27 Wyatt",32.276754,-111.033053,"2022-05-16 19:00:09","mollohan_baldwin"
"21321",21321,725539,"BC #27 Wyatt",32.287071,-111.030744,"2022-05-17 1:00:10","mollohan_baldwin"
"21322",21322,725539,"BC #27 Wyatt",32.261781,-111.034786,"2022-05-17 13:00:09","mollohan_baldwin"
"21323",21323,725539,"BC #27 Wyatt",32.273106,-111.027961,"2022-05-17 19:00:10","mollohan_baldwin"
"21324",21324,725539,"BC #27 Wyatt",32.280873,-111.025551,"2022-05-18 7:00:26","mollohan_baldwin"
"21325",21325,725539,"BC #27 Wyatt",32.275079,-111.015561,"2022-05-18 13:00:17","mollohan_baldwin"
"21326",21326,725539,"BC #27 Wyatt",32.304809,-111.043996,"2022-05-18 19:00:08","mollohan_baldwin"
"21327",21327,725539,"BC #27 Wyatt",32.304473,-111.048174,"2022-05-19 1:00:15","mollohan_baldwin"
"21328",21328,725539,"BC #27 Wyatt",32.302207,-111.047021,"2022-05-19 7:00:25","mollohan_baldwin"
"21329",21329,725539,"BC #27 Wyatt",32.283718,-111.035762,"2022-05-19 13:00:10","mollohan_baldwin"
"21330",21330,725539,"BC #27 Wyatt",32.285876,-111.027145,"2022-05-19 19:00:12","mollohan_baldwin"
"21331",21331,725539,"BC #27 Wyatt",32.267858,-111.038648,"2022-05-20 13:00:10","mollohan_baldwin"
"21332",21332,725539,"BC #27 Wyatt",32.264409,-111.010468,"2022-05-20 19:00:12","mollohan_baldwin"
"21333",21333,725539,"BC #27 Wyatt",32.259957,-111.040853,"2022-05-21 13:00:13","mollohan_baldwin"
"21334",21334,725539,"BC #27 Wyatt",32.283543,-111.035913,"2022-05-21 19:00:10","mollohan_baldwin"
"21335",21335,725539,"BC #27 Wyatt",32.299365,-111.043583,"2022-05-22 7:00:26","mollohan_baldwin"
"21336",21336,725539,"BC #27 Wyatt",32.297053,-111.04215,"2022-05-22 11:00:37","mollohan_baldwin"
"21337",21337,725539,"BC #27 Wyatt",32.288846,-111.034207,"2022-05-22 13:00:13","mollohan_baldwin"
"21338",21338,725539,"BC #27 Wyatt",32.273314,-111.040829,"2022-05-22 19:00:12","mollohan_baldwin"
"21339",21339,725539,"BC #27 Wyatt",32.271432,-111.036414,"2022-05-23 7:00:11","mollohan_baldwin"
"21340",21340,725539,"BC #27 Wyatt",32.260668,-111.037686,"2022-05-23 13:00:08","mollohan_baldwin"
"21341",21341,725539,"BC #27 Wyatt",32.274098,-111.026966,"2022-05-23 19:00:08","mollohan_baldwin"
"21342",21342,725539,"BC #27 Wyatt",32.284238,-111.026223,"2022-05-24 7:00:26","mollohan_baldwin"
"21343",21343,725539,"BC #27 Wyatt",32.270362,-111.0259,"2022-05-24 13:00:12","mollohan_baldwin"
"21344",21344,725539,"BC #27 Wyatt",32.278894,-111.040046,"2022-05-24 19:00:13","mollohan_baldwin"
"21345",21345,725539,"BC #27 Wyatt",32.29967,-111.044682,"2022-05-25 7:00:15","mollohan_baldwin"
"21346",21346,725539,"BC #27 Wyatt",32.292042,-111.037395,"2022-05-25 13:00:13","mollohan_baldwin"
"21347",21347,725539,"BC #27 Wyatt",32.259387,-111.041174,"2022-05-25 19:00:12","mollohan_baldwin"
"21348",21348,725539,"BC #27 Wyatt",32.267355,-111.036917,"2022-05-26 7:00:27","mollohan_baldwin"
"21349",21349,725539,"BC #27 Wyatt",32.260236,-111.037122,"2022-05-26 13:00:11","mollohan_baldwin"
"21350",21350,725539,"BC #27 Wyatt",32.280219,-111.020216,"2022-05-26 19:00:07","mollohan_baldwin"
"21351",21351,725539,"BC #27 Wyatt",32.28443,-111.023638,"2022-05-27 13:00:12","mollohan_baldwin"
"21352",21352,725539,"BC #27 Wyatt",32.285477,-111.029156,"2022-05-27 19:00:12","mollohan_baldwin"
"21353",21353,725539,"BC #27 Wyatt",32.260704,-111.042349,"2022-05-28 13:00:11","mollohan_baldwin"
"21354",21354,725539,"BC #27 Wyatt",32.284922,-111.030916,"2022-05-28 19:00:08","mollohan_baldwin"
"21355",21355,725539,"BC #27 Wyatt",32.300899,-111.041291,"2022-05-29 13:00:07","mollohan_baldwin"
"21356",21356,725539,"BC #27 Wyatt",32.296109,-111.035358,"2022-05-29 15:00:50","mollohan_baldwin"
"21357",21357,725539,"BC #27 Wyatt",32.286282,-111.031973,"2022-05-29 19:00:09","mollohan_baldwin"
"21358",21358,725539,"BC #27 Wyatt",32.280724,-111.025818,"2022-05-30 7:00:18","mollohan_baldwin"
"21359",21359,725539,"BC #27 Wyatt",32.270997,-111.034418,"2022-05-30 13:00:10","mollohan_baldwin"
"21360",21360,725539,"BC #27 Wyatt",32.270204,-111.042539,"2022-05-30 19:00:09","mollohan_baldwin"
"21361",21361,725539,"BC #27 Wyatt",32.269468,-111.022233,"2022-05-31 13:00:09","mollohan_baldwin"
"21362",21362,725539,"BC #27 Wyatt",32.278825,-111.024218,"2022-05-31 19:00:23","mollohan_baldwin"
"21363",21363,725539,"BC #27 Wyatt",32.299135,-111.043575,"2022-06-01 7:00:16","mollohan_baldwin"
"21364",21364,725539,"BC #27 Wyatt",32.274688,-111.035993,"2022-06-01 13:00:09","mollohan_baldwin"
"21365",21365,725539,"BC #27 Wyatt",32.271686,-111.030513,"2022-06-01 19:00:11","mollohan_baldwin"
"21366",21366,725539,"BC #27 Wyatt",32.279084,-111.029914,"2022-06-02 7:00:11","mollohan_baldwin"
"21367",21367,725539,"BC #27 Wyatt",32.260012,-111.037918,"2022-06-02 13:00:11","mollohan_baldwin"
"21368",21368,725539,"BC #27 Wyatt",32.281249,-111.029865,"2022-06-02 19:00:09","mollohan_baldwin"
"21369",21369,725539,"BC #27 Wyatt",32.299365,-111.043584,"2022-06-03 1:00:15","mollohan_baldwin"
"21370",21370,725539,"BC #27 Wyatt",32.30101,-111.045743,"2022-06-03 7:00:14","mollohan_baldwin"
"21371",21371,725539,"BC #27 Wyatt",32.289754,-111.041165,"2022-06-03 13:00:18","mollohan_baldwin"
"21372",21372,725539,"BC #27 Wyatt",32.28399,-111.02703,"2022-06-03 19:00:09","mollohan_baldwin"
"21373",21373,725539,"BC #27 Wyatt",32.275603,-111.019836,"2022-06-04 13:00:09","mollohan_baldwin"
"21374",21374,725539,"BC #27 Wyatt",32.264836,-111.026481,"2022-06-04 19:00:11","mollohan_baldwin"
"21375",21375,725539,"BC #27 Wyatt",32.267357,-111.036912,"2022-06-05 7:00:23","mollohan_baldwin"
"21376",21376,725539,"BC #27 Wyatt",32.274973,-111.036882,"2022-06-05 19:01:06","mollohan_baldwin"
"21377",21377,725539,"BC #27 Wyatt",32.285989,-111.026948,"2022-06-06 7:00:12","mollohan_baldwin"
"21378",21378,725539,"BC #27 Wyatt",32.289867,-111.03782,"2022-06-06 13:00:08","mollohan_baldwin"
"21379",21379,725539,"BC #27 Wyatt",32.277577,-111.023358,"2022-06-06 19:00:10","mollohan_baldwin"
"21380",21380,725539,"BC #27 Wyatt",32.268337,-111.030909,"2022-06-07 13:00:09","mollohan_baldwin"
"21381",21381,725539,"BC #27 Wyatt",32.271223,-111.037945,"2022-06-07 19:00:14","mollohan_baldwin"
"21382",21382,725539,"BC #27 Wyatt",32.305299,-111.048191,"2022-06-08 13:00:14","mollohan_baldwin"
"21383",21383,725539,"BC #27 Wyatt",32.299228,-111.037176,"2022-06-08 19:00:12","mollohan_baldwin"
"21384",21384,725539,"BC #27 Wyatt",32.294681,-111.038484,"2022-06-09 1:00:21","mollohan_baldwin"
"21385",21385,725539,"BC #27 Wyatt",32.294708,-111.038478,"2022-06-09 7:00:14","mollohan_baldwin"
"21386",21386,725539,"BC #27 Wyatt",32.297016,-111.037306,"2022-06-09 13:00:08","mollohan_baldwin"
"21387",21387,725539,"BC #27 Wyatt",32.270994,-111.043674,"2022-06-09 19:00:13","mollohan_baldwin"
"21388",21388,725539,"BC #27 Wyatt",32.266625,-111.038906,"2022-06-10 13:00:14","mollohan_baldwin"
"21389",21389,725539,"BC #27 Wyatt",32.275651,-111.026571,"2022-06-10 19:00:18","mollohan_baldwin"
"21390",21390,725539,"BC #27 Wyatt",32.276715,-111.020286,"2022-06-11 1:00:14","mollohan_baldwin"
"21391",21391,725539,"BC #27 Wyatt",32.270405,-111.013851,"2022-06-11 13:00:21","mollohan_baldwin"
"21392",21392,725539,"BC #27 Wyatt",32.263933,-111.013723,"2022-06-11 19:00:12","mollohan_baldwin"
"21393",21393,725539,"BC #27 Wyatt",32.286521,-111.030688,"2022-06-12 13:00:10","mollohan_baldwin"
"21394",21394,725539,"BC #27 Wyatt",32.303179,-111.047654,"2022-06-12 23:01:41","mollohan_baldwin"
"21395",21395,725539,"BC #27 Wyatt",32.301004,-111.045763,"2022-06-13 1:00:25","mollohan_baldwin"
"21396",21396,725539,"BC #27 Wyatt",32.301396,-111.045911,"2022-06-13 7:00:18","mollohan_baldwin"
"21397",21397,725539,"BC #27 Wyatt",32.280397,-111.03789,"2022-06-13 13:00:19","mollohan_baldwin"
"21398",21398,725539,"BC #27 Wyatt",32.26736,-111.031371,"2022-06-13 19:00:12","mollohan_baldwin"
"21399",21399,725539,"BC #27 Wyatt",32.273347,-111.036284,"2022-06-14 13:00:20","mollohan_baldwin"
"21400",21400,725539,"BC #27 Wyatt",32.279314,-111.021686,"2022-06-14 19:00:21","mollohan_baldwin"
"21401",21401,725539,"BC #27 Wyatt",32.282079,-111.025257,"2022-06-15 7:00:12","mollohan_baldwin"
"21402",21402,725539,"BC #27 Wyatt",32.276573,-111.016433,"2022-06-15 13:00:08","mollohan_baldwin"
"21403",21403,725539,"BC #27 Wyatt",32.262537,-111.038965,"2022-06-15 19:00:09","mollohan_baldwin"
"21404",21404,725539,"BC #27 Wyatt",32.269976,-111.035008,"2022-06-16 13:00:18","mollohan_baldwin"
"21405",21405,725539,"BC #27 Wyatt",32.279629,-111.025138,"2022-06-16 19:00:07","mollohan_baldwin"
"21406",21406,725539,"BC #27 Wyatt",32.269665,-111.03501,"2022-06-17 13:00:08","mollohan_baldwin"
"21407",21407,725539,"BC #27 Wyatt",32.29711,-111.043743,"2022-06-17 19:00:08","mollohan_baldwin"
"21408",21408,725539,"BC #27 Wyatt",32.288391,-111.028551,"2022-06-18 7:00:08","mollohan_baldwin"
"21409",21409,725539,"BC #27 Wyatt",32.267882,-111.029494,"2022-06-18 13:00:08","mollohan_baldwin"
"21410",21410,725539,"BC #27 Wyatt",32.269722,-111.03259,"2022-06-18 19:00:12","mollohan_baldwin"
"21411",21411,725539,"BC #27 Wyatt",32.283255,-111.027339,"2022-06-19 7:00:07","mollohan_baldwin"
"21412",21412,725539,"BC #27 Wyatt",32.297439,-111.035314,"2022-06-19 13:00:10","mollohan_baldwin"
"21413",21413,725539,"BC #27 Wyatt",32.276568,-111.020289,"2022-06-19 19:00:26","mollohan_baldwin"
"21414",21414,725539,"BC #27 Wyatt",32.258296,-111.035199,"2022-06-20 13:00:12","mollohan_baldwin"
"21415",21415,725539,"BC #27 Wyatt",32.290283,-111.038005,"2022-06-20 19:00:08","mollohan_baldwin"
"21416",21416,725539,"BC #27 Wyatt",32.301104,-111.045859,"2022-06-21 1:00:15","mollohan_baldwin"
"21417",21417,725539,"BC #27 Wyatt",32.294493,-111.039396,"2022-06-21 13:00:10","mollohan_baldwin"
"21418",21418,725539,"BC #27 Wyatt",32.274017,-111.015377,"2022-06-21 19:00:15","mollohan_baldwin"
"21419",21419,725539,"BC #27 Wyatt",32.276501,-111.020212,"2022-06-22 1:00:19","mollohan_baldwin"
"21420",21420,725539,"BC #27 Wyatt",32.273325,-111.031824,"2022-06-22 7:00:08","mollohan_baldwin"
"21421",21421,725539,"BC #27 Wyatt",32.267764,-111.025515,"2022-06-22 19:00:10","mollohan_baldwin"
"21422",21422,725539,"BC #27 Wyatt",32.26293,-111.039999,"2022-06-23 13:00:08","mollohan_baldwin"
"21423",21423,725539,"BC #27 Wyatt",32.285192,-111.022798,"2022-06-23 19:00:11","mollohan_baldwin"
"21424",21424,725539,"BC #27 Wyatt",32.291835,-111.033815,"2022-06-24 7:00:08","mollohan_baldwin"
"21425",21425,725539,"BC #27 Wyatt",32.283668,-111.036413,"2022-06-24 13:00:24","mollohan_baldwin"
"21426",21426,725539,"BC #27 Wyatt",32.273475,-111.017151,"2022-06-24 19:00:11","mollohan_baldwin"
"21427",21427,725539,"BC #27 Wyatt",32.269419,-111.038915,"2022-06-25 13:00:10","mollohan_baldwin"
"21428",21428,725539,"BC #27 Wyatt",32.260618,-111.02846,"2022-06-25 19:00:12","mollohan_baldwin"
"21429",21429,725539,"BC #27 Wyatt",32.269996,-111.030955,"2022-06-26 7:00:12","mollohan_baldwin"
"21430",21430,725539,"BC #27 Wyatt",32.266212,-111.040028,"2022-06-26 13:00:11","mollohan_baldwin"
"21431",21431,725539,"BC #27 Wyatt",32.292063,-111.039759,"2022-06-26 19:00:12","mollohan_baldwin"
"21432",21432,725539,"BC #27 Wyatt",32.27451,-111.013906,"2022-06-27 13:00:12","mollohan_baldwin"
"21433",21433,725539,"BC #27 Wyatt",32.264616,-111.014731,"2022-06-27 19:00:10","mollohan_baldwin"
"21434",21434,725539,"BC #27 Wyatt",32.262354,-111.04003,"2022-06-28 13:00:11","mollohan_baldwin"
"21435",21435,725539,"BC #27 Wyatt",32.271236,-111.029852,"2022-06-28 19:00:14","mollohan_baldwin"
"21436",21436,725539,"BC #27 Wyatt",32.297011,-111.039729,"2022-06-29 13:00:12","mollohan_baldwin"
"21437",21437,725539,"BC #27 Wyatt",32.286894,-111.033582,"2022-06-29 19:00:09","mollohan_baldwin"
"21438",21438,725539,"BC #27 Wyatt",32.285882,-111.025884,"2022-06-30 7:00:19","mollohan_baldwin"
"21439",21439,725539,"BC #27 Wyatt",32.270271,-111.036037,"2022-06-30 13:00:15","mollohan_baldwin"
"21440",21440,725539,"BC #27 Wyatt",32.268142,-111.009412,"2022-07-01 13:00:08","mollohan_baldwin"
"21441",21441,725539,"BC #27 Wyatt",32.266967,-111.02768,"2022-07-01 19:00:08","mollohan_baldwin"
"21442",21442,725539,"BC #27 Wyatt",32.267844,-111.032905,"2022-07-02 7:00:26","mollohan_baldwin"
"21443",21443,725539,"BC #27 Wyatt",32.259122,-111.033188,"2022-07-02 13:00:09","mollohan_baldwin"
"21444",21444,725539,"BC #27 Wyatt",32.285239,-111.038305,"2022-07-02 19:00:08","mollohan_baldwin"
"21445",21445,725539,"BC #27 Wyatt",32.288671,-111.032343,"2022-07-03 7:00:27","mollohan_baldwin"
